"","solID","mape","decomp.rssd","nrmse","nrmse_train","facebook_thetas","instagram_thetas","print_media_thetas","radio_thetas","tv_thetas","youtube_thetas","facebook_alphas","instagram_alphas","print_media_alphas","radio_alphas","tv_alphas","youtube_alphas","facebook_gammas","instagram_gammas","print_media_gammas","radio_gammas","tv_gammas","youtube_gammas","cluster","n","top_sol"
"73","1_75_2",0,0.337945546092998,0.168224006074017,0.168224006074017,0.574591675139248,0.576441448116534,0.0251258033181694,0.500684369418381,0.521801337562192,0.67404183569304,0.660288796649383,0.682448356205495,0.48720207367217,0.2274055389357,0.471176273442099,0.687101232595169,0.490739624163007,0.657040844758909,0.758337460010277,0.691418365271526,0.385742678866075,0.597760750444959,1,34,FALSE
"74","1_76_1",0,0.362666894708641,0.164821414805953,0.164821414805953,0.871085539310937,0.350027756735881,0.917900047741954,0.244087876865318,0.374957356078588,0.641999345122661,0.552489133544735,0.587512013888561,0.411985759297526,0.889197484916223,0.1312144260306,0.469442982504397,0.543439939887066,0.308693730922934,0.19378774030418,0,0.735730075229818,0.426004308371107,2,13,FALSE
"75","1_77_1",0,0.433953276937867,0.152618338917135,0.152618338917135,0.49877372306976,0.343754729501286,0.553744570434201,0.822833780431177,0.291531606799422,0.0359528983630383,0.861027612409908,0.52481770528015,0.660059504647558,0.277737075456395,0.715449845010434,0.903585107420679,0.31220829002658,0.147450308908981,0.595380147791603,0.476884187591545,0.306480745718711,0.0556357262959272,3,32,FALSE
"76","1_77_2",0,0.463687463453874,0.167375880831914,0.167375880831914,0.155064839156221,0.535003363687351,0.346733557337556,0.679944087218685,0.589642710693425,0.589131177556784,0,0.0205827069635184,0.459926495120475,0.390496354269569,0.401674522992574,0.53564872777584,0,0,0.502479117013748,0.498433894621029,0.139252450755177,0.786945540564339,1,34,FALSE
"77","1_78_2",0,0.365833432510448,0.168160542794516,0.168160542794516,0.14530300614901,0.32419333481448,0.534403393661746,0.88054273621607,0.677077924670457,0.688132950656012,0.546877834577315,0.313116205026185,0.336920712691388,0.434190778095411,0.217241813044862,0.744276469946603,0.302616495168867,0.463329395630881,0.543760953612149,0.147645884080139,0.816817356262215,0.366637567855753,1,34,FALSE
"78","1_79_2",0,0.382481336408061,0.163062989229528,0.163062989229528,0.412097437599385,0.37591841614132,0.638314860499633,0.647382869802828,0.177037679381581,0.980432308779625,0.717670442695883,0.58516099927456,0.69358220564148,0.422992387517592,0.959486127648716,0.394848300001804,0.592435527054558,0.520780191006896,0.612993515091711,0.479356052473514,0.271504817945139,0.770826195458396,4,27,FALSE
"79","1_80_1",0,0.365078634774641,0.173705684527113,0.173705684527113,0.758659843877214,0.589516026566612,0.2561856598225,0.266736850615947,0.422933533678902,0.149727285678954,0.635998111475409,0.487249670315955,0.660044957652054,0.411703968165695,0.428364573467077,0.60278263954707,0.785748291156729,0.265355558394395,0.592252618829655,0.287077334971133,0.313609038928054,0.472893944568215,3,32,FALSE
"80","1_80_2",0,0.278947219911404,0.174553124485643,0.174553124485643,0.606720006497804,0.229300766622008,0.783166923626287,0.340761874072977,0.511669086969677,0.716755900296008,0.22057798229372,0.295209052187478,0.746495596305613,0.56589795289272,0.252516981440764,0.0509266529542415,0.40365465099424,0.572768452858225,0.48819832463067,0.259954319042151,0.754333526518749,0.609505802964819,2,13,FALSE
"81","1_81_2",0,0.360959661147103,0.169724534317636,0.169724534317636,0.199081692862291,0.638003859739394,0.143724081799948,0.773924224540314,0.0587427905703578,0.736452118351684,0.774725939653514,0.280503155021982,0.516746642614353,0.156542580201573,0.8945364980563,0.00986668450702913,0.861243663304497,0.726881077878059,0.534802033573553,0.849748084206468,0.158971372104479,0.821746650232278,4,27,FALSE
"82","1_82_2",0,0.310744213535621,0.175708049079978,0.175708049079978,0.903380625460256,0.435552187410797,0.796795085591036,0.212376968116517,0.993406361037952,0.405226778944281,0.300495564380226,0.482884903026401,0.785265026480155,0.881000339720814,0.227960226733312,0.405000230887809,0.620760918734949,0.330767890757172,0.445748152995153,0.295670919073425,0.77419316448329,0.526848385408406,2,13,FALSE
"83","1_83_2",0,0.380232401102822,0.168797129370386,0.168797129370386,0.182509757194015,0.633817533475386,0,0.913452010888628,0.00354473880223028,0.64562877916219,1,0.647655499152523,0.458949117906507,0.185757212907391,0.734270833283268,0.132748094406152,0.650883115515766,0.651955192163901,0.700071097170409,0.420599282710168,0.424129780041648,0.577545854618323,4,27,FALSE
"84","1_84_2",0,0.231402109291104,0.174476504004106,0.174476504004106,0,0.252684896617852,0.0106753006873721,0.875835424513482,1,1,0.466684903565193,0.635022453832387,0.560147277298109,0.0836510435771954,0.451719453637025,0,0.325330571154488,1,1,1,0.965945561833214,0.60417018378321,4,27,FALSE
"85","1_87_1",0,0.359188682559963,0.171306358962687,0.171306358962687,0.0815366224030734,0.366142132972953,0.114294520508827,0.893948856794724,0.445777241078782,0.497848922155314,0.755273234819614,0.355852782352928,0.445832333222703,0.239392813381294,0.164673454984711,0.477934861402091,0.45059984421699,0.171326987423266,0.828138117589299,0.377106447431435,0.0948026909032474,0.966350770678661,1,34,FALSE
"86","1_87_2",0,0.387149811200981,0.146800362212767,0.146800362212767,0.193221776640375,0.34079209352737,0.626905948525476,0.5022323153926,0.719193716188626,0.893609232492796,0.796013940961393,0.332570560541529,0.671160867771819,0.670409302328719,0.551942178358282,0.700402819575986,0.58824338113467,0.578716949486651,0.614614338879004,0.675839972224694,0.573041426275102,0.587246354588258,1,34,TRUE
"87","1_88_1",0,0.354182625860508,0.164261993344233,0.164261993344233,0.607584692500002,0.543544471848993,0.611641674810969,0.365166066471386,0.648487245187639,0.309599209617235,0.614368434836328,0.488752640341732,0.607202811024084,0.575475084003158,0.236370570404506,0.653499357823476,0.663460656235978,0.292994666379379,0.401179646039543,0.10667504934331,0.870024590220052,0.416000762107826,3,32,FALSE
"88","1_89_2",0,0.377703432324304,0.172841018150324,0.172841018150324,1,0.653567983115791,0.144771973967719,0.650631772429333,0.105233967933566,0.0352592114698615,0.83277397325646,0.66168373375657,0.699799503503923,0.374389204399494,0.0452349068809468,0.605984474813653,0.984210949351243,0.402390596644942,0.709770533507221,0.422747505521453,0.509148362188831,0.183443940384151,3,32,FALSE
"89","1_90_1",0,0.330747839642769,0.154570499386549,0.154570499386549,0.814097330137206,0.630840386275874,0.139252585050098,0.141957541195185,0.518339638725345,0.136652938423878,0.642043480148701,0.382344905090734,0.76248134846683,0.335094776375262,0.13748436793897,0.578588872271302,0.256449042769433,0.257163818188655,0.627111426775787,0.097278203490963,0.238814648584171,0.161150528176722,3,32,FALSE
"90","1_90_2",0,0.294972547205317,0.172413764384131,0.172413764384131,0.679694369904014,0.604542506207694,0.104426232527802,0.620739260104997,0.0763078347656475,0.742491571740564,0.419907689034742,0.732522508245499,0.48720207367217,0.414899549448509,0.482312648793449,0.357089767027086,0.734753276181303,0.610691437975105,0.614158178385453,0.538283879044702,0,0.680922281302518,4,27,FALSE
"91","1_91_1",0,0.346819123479326,0.164595965842951,0.164595965842951,0.871085539310937,0.350027756735881,0.917900047741954,0.100357474777371,0.932267214304781,0.641999345122661,0.552489133544735,0.587512013888561,0.411985759297526,0.889197484916223,0.0957132398582533,0.9872856090151,0.543439939887066,0.308693730922934,0.19378774030418,0,1,0.0694139312653622,2,13,FALSE
"92","1_91_2",0,0.360208295502886,0.169008825269918,0.169008825269918,0.27200162395113,0.420074940920401,0.251430768011154,0.625492728752642,0.215719632327701,0.921349243591815,0.441587441508422,0.380000884156527,0.584471865713137,0.205388590723361,0.624925036564641,0.303185421964662,0.828527048641497,0.493577136450064,0.487985453956704,0.600078339822317,0.262221181714786,0.607443678232018,4,27,FALSE
"93","1_92_1",0,0.510822422468574,0.152531209326267,0.152531209326267,0.49877372306976,0.343754729501286,0.957491932818336,0.822833780431177,0.291531606799422,0.0359528983630383,0.861027612409908,0.52481770528015,0.660059504647558,0.277737075456395,0.715449845010434,0.903585107420679,0.31220829002658,0.147450308908981,0.057426022787441,0.476884187591545,0.306480745718711,0.0556357262959272,3,32,FALSE
"94","1_92_2",0,0.354768915135353,0.171162370439832,0.171162370439832,0.359976164724486,0.306049125485804,0.0729827375634795,0.679944087218685,0.589642710693425,0.233351736772436,0.490290800791934,0.587505403002421,0.267349361160005,0.390496354269569,0.401674522992574,0.53564872777584,0.085919219049178,0.692774010649534,0.803689161786287,0.498433894621029,0.139252450755177,0.786945540564339,1,34,FALSE
"95","1_93_2",0,0.360833839069695,0.152111013596202,0.152111013596202,0.695125858272717,0.672876555702064,0.712413284125875,0.0449694017382242,0.948572723930361,0.321820858355283,0.829279794279812,0.605113790358348,0.52983048464751,0.780763410374626,0.170153832121588,0.978002269137031,0.416170824397312,0.311144463992579,0.424574952515705,0.333089648283447,0.480895434823514,0.307119774498235,3,32,FALSE
"96","1_94_1",0,0.383085195084903,0.171853594385356,0.171853594385356,0.524577291558397,0.50924489013008,0.240351114225298,0.908467657558176,0.371003020149324,0.205164555847482,0.281865369341697,0.433827054362661,0.688517814136616,0,0.545783158508857,0.405873912701573,0.141445933488457,0.806172568378888,0.961424525731597,0.272608261663865,0.318718834732483,0.681627187958995,1,34,FALSE
"97","1_94_2",0,0.386049674221673,0.163055246222998,0.163055246222998,0.412097437599385,0.37591841614132,0.638314860499633,0.647382869802828,0.241631406272597,0.980432308779625,0.717670442695883,0.58516099927456,0.69358220564148,0.422992387517592,0.959486127648716,0.459908638522482,0.592435527054558,0.520780191006896,0.612993515091711,0.479356052473514,0.271504817945139,0.770826195458396,4,27,FALSE
"98","1_95_2",0,0.407800899953355,0.13556062029224,0.13556062029224,0.606720006497804,0.229300766622008,0.766127537937725,0.363784772045305,0.79374835809097,0.639749665841134,0.866323345854703,0.295209052187478,0.746495596305613,0.817327070609846,0.622415263726902,0.650585898794797,0.388677541523226,0.572768452858225,0.48819832463067,0.692855833881327,0.556921014254607,0.525918180788279,2,13,FALSE
"99","1_96_1",0,0.488762314769561,0.164661302504336,0.164661302504336,0.596917593523405,0.450303303180955,0.666906560292944,0.00780629689571204,0.582105538882435,0.261174454790726,0.966475433166036,0.30913617862466,0.584186944468945,0.216535025742067,0.592429945497771,0.564320725277197,0.54430680670889,0.330268278772337,0.49494974977612,0.832908661016201,0.807555352790701,0.449309295246665,3,32,FALSE
"100","1_96_2",0,0.566887973646208,0.169599034254977,0.169599034254977,0.528544295857607,0.659444611753716,0.983606185655277,0.773924224540314,0.0587427905703578,0.736452118351684,0.774725939653514,0,0.522590871107944,0.755599460625164,0.8945364980563,0.00986668450702913,1,0.039658249149743,0,0.244320023665128,0.158971372104479,0.821746650232278,4,27,FALSE
"101","1_97_2",0,0.374004587046995,0.173713687815344,0.173713687815344,0.903380625460256,0.778500725224301,0.0738793391550781,0.258951352021921,0.887764849699605,0.389019810080789,0.566162825807813,1,0.652393232139414,0.818431137000601,0.135355843281799,0.934915700772986,0.436336435994696,0.758108936826857,0.7721587653044,0.0309033293466302,0.629825406581953,0.289013543729914,3,32,FALSE
"102","1_98_1",0,0.559645872681849,0.137658972199049,0.137658972199049,0.345306972250621,0.582383286696362,1,0.567940063434887,0.435037343314,0.88057351895246,0.345630114686768,0.554372848387569,0.460311127726249,0.761156465554731,0.747879747347998,0.654509581807928,0.420760883264626,0.260256858553699,0.128836551305575,0.480501617219524,0.773664712614137,0.23629530825363,2,13,FALSE
"103","1_99_1",0,0.319890664291495,0.171890448264447,0.171890448264447,0.330866902486238,0.512699156895239,0.34071086902331,0.183368016135612,0.556246702738299,0.626132609438992,0.548973141029485,0.522118854487411,0.569211153005796,0.309831964678537,0.276843764866708,0.609014664872398,0.294108916079285,0.383520495984141,0.471070086770194,0.323025328385214,0.158920110347603,0.416774165419778,1,34,FALSE
"104","1_99_2",0,0.519204232318142,0.14033203516008,0.14033203516008,0.60945410065892,0.399437370200442,0.886929974966489,0.306658381606415,0.775698295917635,0.490346797782327,0.509813310044487,0.527541052880847,0.305211885673537,1,0.451719453637025,1,0.299577698594307,0.271138245152121,0.176645169650311,0.339270228593267,0.965945561833214,0.237579571225095,2,13,FALSE
"105","1_100_1",0,0.28884817395753,0.146578792182996,0.146578792182996,0.492713536799407,0.610721244755171,0.796236292967657,0.106366639072914,0.273837729177111,0.730344520066206,0.583585712962884,0.309516746143345,0.640576004815881,0.763511000744775,0.0204422091798645,0.0908227209815665,0.410004690913661,0.0120196061932354,0.378951097108075,0.0702193201148693,0.301362591074367,0.270270970932667,2,13,TRUE
"106","1_100_2",0,0.371216431226007,0.174637761474688,0.174637761474688,0.0987706924244286,0.70657592588351,0.423389318942364,0.237304606574669,0.856825733140656,0.91761642582207,0.490155370006981,0.336809755376344,0.189740542746069,0.166673791068052,0,0.568570087215264,0.0107664895926536,0.347869075731618,0.47188302139926,0.00298184219937592,0.416957607626049,0.534675231234054,1,34,FALSE
