"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total"
"761","cpi",4460.65937590647,91036050.214323,0.244872912545239,583564.424450789,0.238320900442083,91036050.214323,0.244872912545239,583564.424450789,0.238320900442083,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.109627387151623,NA,NA,0.164254404347663,NA,NA,0.164254404347663,0.345360031928277,0,14089960.9734374,0.232812965,60500580.1432401,1e-04,"1_28_1",1,28,1,55,3,NA,NA,NA,NA,NA,NA,NA
"762","gdp_growth",-13238.0205313048,-10225022.4003963,-0.027503730776222,0,0,-10225022.4003963,-0.027503730776222,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.109627387151623,NA,NA,0.164254404347663,NA,NA,0.164254404347663,0.345360031928277,0,14089960.9734374,0.232812965,60500580.1432401,1e-04,"1_28_1",1,28,1,55,3,NA,NA,NA,NA,NA,NA,NA
"763","festival",9521.78744666925,2284635.39009872,0.00614531628690305,14645.098654479,0.00598088737448886,2284635.39009872,0.00614531628690305,14645.098654479,0.00598088737448886,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.109627387151623,NA,NA,0.164254404347663,NA,NA,0.164254404347663,0.345360031928277,0,14089960.9734374,0.232812965,60500580.1432401,1e-04,"1_28_1",1,28,1,55,3,NA,NA,NA,NA,NA,NA,NA
"764","trade_spend",0.00519516111393614,3149668.49046121,0.00847212170338491,20190.1826311616,0.00824543495652093,3149668.49046121,0.00847212170338491,20190.1826311616,0.00824543495652093,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.109627387151623,NA,NA,0.164254404347663,NA,NA,0.164254404347663,0.345360031928277,0,14089960.9734374,0.232812965,60500580.1432401,1e-04,"1_28_1",1,28,1,55,3,NA,NA,NA,NA,NA,NA,NA
"765","tv",111785.647577514,5988013.23993059,0.0161068306343387,38384.7002559653,0.015675863614905,5988013.23993059,0.0161068306343387,38384.7002559653,0.015675863614905,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.460164533751467,0.460164533751467,1,0.109627387151623,NA,NA,0.164254404347663,NA,NA,0.164254404347663,0.345360031928277,0,14089960.9734374,0.232812965,60500580.1432401,1e-04,"1_28_1",1,28,1,55,3,38384.7002559653,271272629.37886,196134349.21215,0.000510854123501374,0.000510854123501374,1957.50597674741,1957.50597674741
"766","youtube",9404.65682515506,517974.83721993,0.00139327229945258,3320.35152064058,0.00135599281078183,517974.83721993,0.00139327229945258,3320.35152064058,0.00135599281078183,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.039805130669194,0.039805130669194,1,0.109627387151623,NA,NA,0.164254404347663,NA,NA,0.164254404347663,0.345360031928277,0,14089960.9734374,0.232812965,60500580.1432401,1e-04,"1_28_1",1,28,1,55,3,3320.35152064058,56558715.7700375,18095924.9466381,8.63263286298141e-05,8.63263286298141e-05,11583.9514534229,11583.9514534229
"767","facebook",35161.856247524,1743310.75385872,0.00468923663497934,11175.0689349918,0.00456376773412134,1743310.75385872,0.00468923663497934,11175.0689349918,0.00456376773412134,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.133969272960829,0.133969272960829,1,0.109627387151623,NA,NA,0.164254404347663,NA,NA,0.164254404347663,0.345360031928277,0,14089960.9734374,0.232812965,60500580.1432401,1e-04,"1_28_1",1,28,1,55,3,11175.0689349918,36567489.0959644,13458955.2510152,0.000483590564852487,0.000483590564852487,2067.86499299265,2067.86499299265
"768","instagram",34535.6576000812,2499845.38791558,0.0067241979370867,16024.6499225358,0.00654428001227471,2499845.38791558,0.0067241979370867,16024.6499225358,0.00654428001227471,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.192107154959174,0.192107154959174,1,0.109627387151623,NA,NA,0.164254404347663,NA,NA,0.164254404347663,0.345360031928277,0,14089960.9734374,0.232812965,60500580.1432401,1e-04,"1_28_1",1,28,1,55,3,16024.6499225358,13598449.5537168,3595038.00454199,0.00160191848988335,0.00160191848988335,624.251487397974,624.251487397974
"769","print_media",51037.4524859793,2263621.43494604,0.00608879199361246,14510.3938137567,0.00592587548961418,2263621.43494604,0.00608879199361246,14510.3938137567,0.00592587548961418,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.173953907659337,0.173953907659337,1,0.109627387151623,NA,NA,0.164254404347663,NA,NA,0.164254404347663,0.345360031928277,0,14089960.9734374,0.232812965,60500580.1432401,1e-04,"1_28_1",1,28,1,55,3,14510.3938137567,12487193.2292352,6343810.70634669,0.00236195512157919,0.00236195512157919,423.378069660953,423.378069660953
"770","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,0.109627387151623,NA,NA,0.164254404347663,NA,NA,0.164254404347663,0.345360031928277,0,14089960.9734374,0.232812965,60500580.1432401,1e-04,"1_28_1",1,28,1,55,3,0,35668307.3674123,12830005.3723636,0,0,Inf,Inf
"771","(Intercept)",2188927.34850182,341472666.366285,0.918508724520049,2188927.34850182,0.911220749292186,341472666.366285,0.918508724520049,2188927.34850182,0.911220749292186,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,NA,NA,NA
"772","trend",0.0119231094491079,4431646.58475245,0.0119204447471597,28407.9909279003,0.0118258610990101,4431646.58475245,0.0119204447471597,28407.9909279003,0.0118258610990101,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,NA,NA,NA
"773","season",0.0110388319594477,2300.42378082999,6.18778461910405e-06,14.7463062873717,6.13868718560613e-06,2300.42378082999,6.18778461910405e-06,14.7463062873717,6.13868718560613e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,NA,NA,NA
"774","holiday",0.00452304052041905,-465.707594844724,-1.25268149129479e-06,-10.1240781487984,-4.21451633968335e-06,-465.707594844724,-1.25268149129479e-06,-10.1240781487984,-4.21451633968335e-06,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,NA,NA,NA
"775","cpi",1190.68199994043,24300215.9997568,0.0653638273335663,155770.615383057,0.0648451932240708,24300215.9997568,0.0653638273335663,155770.615383057,0.0648451932240708,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,NA,NA,NA
"776","gdp_growth",-3851.0340395218,-2974531.51894439,-0.00800103030378321,0,0,-2974531.51894439,-0.00800103030378321,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,NA,NA,NA
"777","festival",2749.97820305714,659823.332530085,0.00177482284019971,4229.63674698772,0.00176074037745557,659823.332530085,0.00177482284019971,4229.63674698772,0.00176074037745557,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,NA,NA,NA
"778","trade_spend",0.00137544440743503,833890.194253651,0.00224303580975968,5345.44996316443,0.00222523827667117,833890.194253651,0.00224303580975968,5345.44996316443,0.00222523827667117,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,NA,NA,NA
"779","tv",18023.7076226835,728444.780869974,0.0019594039361337,4669.51782608958,0.00194385690106837,728444.780869974,0.0019594039361337,4669.51782608958,0.00194385690106837,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.23938258965182,0.23938258965182,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,6.21456575227604e-05,NA,16091.2288945331
"780","youtube",3867.6817481248,193882.560931721,0.000521514139456929,1242.8369290495,0.00051737614704828,193882.560931721,0.000521514139456929,1242.8369290495,0.00051737614704828,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.0637139708362421,0.0637139708362421,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,3.23127080080055e-05,NA,30947.57640716
"781","facebook",10933.6288017991,578822.293293563,0.00155694255705538,3710.39931598438,0.00154458888148963,578822.293293563,0.00155694255705538,3710.39931598438,0.00154458888148963,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.190213428876981,0.190213428876981,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,0.00016056402975974,NA,6228.04498302858
"782","instagram",10991.4210796865,787669.263493547,0.00211870864585997,5049.16194547146,0.00210189759582432,787669.263493547,0.00211870864585997,5049.16194547146,0.00210189759582432,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.258845025780868,0.258845025780868,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,0.000504743998649938,NA,1981.20235738265
"783","print_media",15726.9950590077,754195.975339535,0.00202867067141532,4834.58958550984,0.00201257403432949,754195.975339535,0.00202867067141532,4834.58958550984,0.00201257403432949,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.247844984854088,0.247844984854088,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,0.000786958905374604,NA,1270.71438314048
"784","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,-0.0349738890446909,NA,NA,0.177090728208545,NA,NA,0.177090728208545,0.475284438942198,0,57274495.1758089,0.94667146,60500580.1432401,1e-04,"1_28_2",1,28,2,56,NA,NA,NA,NA,NA,0,NA,Inf
"785","(Intercept)",2084201.78811697,325135478.946248,0.874564214000057,2084201.78811697,0.864648266590561,325135478.946248,0.874564214000057,2084201.78811697,0.864648266590561,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,NA,NA,NA
"786","trend",0.0173337931352021,6442719.11419644,0.0173299191967354,41299.4815012592,0.0171334298313866,6442719.11419644,0.0173299191967354,41299.4815012592,0.0171334298313866,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,NA,NA,NA
"787","season",0.0159161730531665,3316.8312667332,8.92176374956881e-06,21.2617388893154,8.82060738080311e-06,3316.8312667332,8.92176374956881e-06,21.2617388893154,8.82060738080311e-06,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,NA,NA,NA
"788","holiday",0.00657436335794032,-676.9187526045,-1.82080687943417e-06,-14.7156250566196,-6.10489817710905e-06,-676.9187526045,-1.82080687943417e-06,-14.7156250566196,-6.10489817710905e-06,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,NA,NA,NA
"789","cpi",1729.82679029295,35303435.0467948,0.0949607868795718,226304.070812787,0.0938841064556662,35303435.0467948,0.0949607868795718,226304.070812787,0.0938841064556662,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,NA,NA,NA
"790","gdp_growth",-5521.9317956351,-4265129.8334453,-0.0114725404083384,0,0,-4265129.8334453,-0.0114725404083384,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,NA,NA,NA
"791","festival",3941.63978529004,945747.822972546,0.00254391555212893,6062.48604469581,0.00251507223516569,945747.822972546,0.00254391555212893,6062.48604469581,0.00251507223516569,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,NA,NA,NA
"792","trade_spend",0.00200034327039709,1212747.40680801,0.0032621031886557,7774.02183851288,0.00322511694665626,1212747.40680801,0.0032621031886557,7774.02183851288,0.00322511694665626,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,NA,NA,NA
"793","tv",25126.0835245747,1461465.65736234,0.00393111686261245,9368.36959847653,0.00388654523774346,1461465.65736234,0.00393111686261245,9368.36959847653,0.00388654523774346,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0.209051914701627,0.209051914701627,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,0.000124681714536064,NA,8020.42227058685
"794","youtube",7908.24297361172,485125.404330643,0.0013049123993018,3109.77823288874,0.00129011709608868,485125.404330643,0.0013049123993018,3109.77823288874,0.00129011709608868,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0.0693936214886904,0.0693936214886904,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,8.08516014130951e-05,NA,12368.3388148455
"795","facebook",16623.9037888218,1186844.42200802,0.00319242816083259,7607.97706415397,0.00315623190532081,1186844.42200802,0.00319242816083259,7607.97706415397,0.00315623190532081,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.169769366542295,0.169769366542295,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,0.000329228029575612,NA,3037.4084530076
"796","instagram",26360.5807185018,1866118.65145851,0.00501957090912699,11962.299047811,0.00496265822009128,1866118.65145851,0.00501957090912699,11962.299047811,0.00496265822009128,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.266934549698488,0.266934549698488,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,0.00119582194424439,NA,836.244898174936
"797","print_media",25204.5247899762,1991367.99749944,0.00535647230244561,12765.1794711503,0.00529573977211655,1991367.99749944,0.00535647230244561,12765.1794711503,0.00529573977211655,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.2848505475689,0.2848505475689,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,0.00207787475769102,NA,481.260959689035
"798","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,-0.00992842017417472,NA,NA,0.174934885074837,NA,NA,0.174934885074837,0.5152518195911,0,38911243.9596908,0.6431192018,60500580.1432401,1e-04,"1_29_1",1,29,1,57,22,NA,NA,NA,NA,0,NA,Inf
"799","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,NA,NA,NA
"800","trend",0.484557072960154,180102825.245991,0.483086465977517,1154505.29003841,0.372910956869941,180102825.245991,0.483086465977517,1154505.29003841,0.372910956869941,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,NA,NA,NA
"801","season",0.318051706308166,66279.9933373991,0.000177781596166772,424.871752162815,0.000137235691350339,66279.9933373991,0.000177781596166772,424.871752162815,0.000137235691350339,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,NA,NA,NA
"802","holiday",0.178993618643811,-18429.7901499763,-4.94338841164708e-05,-400.647611956007,-0.000129411173453525,-18429.7901499763,-4.94338841164708e-05,-400.647611956007,-0.000129411173453525,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,NA,NA,NA
"803","cpi",11656.8368544767,237900340.688681,0.638115669097203,1525002.1839018,0.492583298261591,237900340.688681,0.638115669097203,1525002.1839018,0.492583298261591,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,NA,NA,NA
"804","gdp_growth",-142661.928383188,-110191807.751944,-0.295565441096519,0,0,-110191807.751944,-0.295565441096519,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,NA,NA,NA
"805","festival",40250.7149282108,9657662.31569605,0.0259045684115257,61908.0917672824,0.0199966218761643,9657662.31569605,0.0259045684115257,61908.0917672824,0.0199966218761643,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,NA,NA,NA
"806","trade_spend",0.0510060981946041,30923449.1061233,0.0829453936889045,198227.237859765,0.0640283847859297,30923449.1061233,0.0829453936889045,198227.237859765,0.0640283847859297,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,NA,NA,NA
"807","tv",0,0,0,0,0,0,0,0,0,TRUE,0.427663895273359,0.427663895273359,75138280.16671,11721571706.0068,NA,NA,0,0,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,0,NA,Inf
"808","youtube",0,0,0,0,0,0,0,0,0,TRUE,0.218918331776074,0.218918331776074,38462790.8233994,6000195368.4503,NA,NA,0,0,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,0,NA,Inf
"809","facebook",200639.508371096,12350783.9638542,0.0331282786319472,79171.6920759883,0.0255728507299321,12350783.9638542,0.0331282786319472,79171.6920759883,0.0255728507299321,TRUE,0.131526640964638,0.131526640964638,23108533.8449492,3604931279.81207,NA,NA,0.506664839834091,0.506664839834091,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,0.0034260802787059,NA,291.878741492222
"810","instagram",38495.7401549523,2673416.10328798,0.00717085440309338,17137.2827133845,0.00553542764155401,2673416.10328798,0.00717085440309338,17137.2827133845,0.00553542764155401,TRUE,0.0569363304516785,0.0569363304516785,10003411.5491748,1560532201.67127,NA,NA,0.109671252104032,0.109671252104032,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,0.00171314382389858,NA,583.722152250075
"811","print_media",160652.353833726,9352435.12210541,0.0250858631742784,59951.5071929834,0.019364635316991,9352435.12210541,0.0250858631742784,59951.5071929834,0.019364635316991,TRUE,0.0349662368377819,0.0349662368377819,6143382.52288855,958367673.570613,NA,NA,0.383663908061878,0.383663908061878,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,0.00975871304930478,NA,102.472528390538
"812","radio",0,0,0,0,0,0,0,0,0,TRUE,0.12998856469647,0.12998856469647,22838301.9950487,3562775111.22759,NA,NA,0,0,1,0.812900789320239,NA,NA,0.0750534490266479,NA,NA,0.0750534490266479,1.07417007353432,0,1311490.90068206,0.02157948563,60500580.1432401,1e-04,"1_29_2",1,29,2,58,NA,NA,NA,NA,NA,0,NA,Inf
"813","(Intercept)",2051281.515484,319999916.415504,0.860750344093566,2051281.515484,0.849304535673916,319999916.415504,0.860750344093566,2051281.515484,0.849304535673916,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0042417790874042,NA,NA,0.173703303294465,NA,NA,0.173703303294465,0.429841890721308,0,32596900.2008871,0.5387404464,60500580.1432401,1e-04,"1_30_1",1,30,1,59,16,NA,NA,NA,NA,NA,NA,NA
"814","trend",0.0205412219839822,7634873.82553279,0.0205366312155696,48941.4988816204,0.0202635458220041,7634873.82553279,0.0205366312155696,48941.4988816204,0.0202635458220041,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0042417790874042,NA,NA,0.173703303294465,NA,NA,0.173703303294465,0.429841890721308,0,32596900.2008871,0.5387404464,60500580.1432401,1e-04,"1_30_1",1,30,1,59,16,NA,NA,NA,NA,NA,NA,NA
"815","season",0.0187828420797702,3914.22722536304,1.05286665972654e-05,25.0912001625836,1.0388661889032e-05,3914.22722536304,1.05286665972654e-05,25.0912001625836,1.0388661889032e-05,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0042417790874042,NA,NA,0.173703303294465,NA,NA,0.173703303294465,0.429841890721308,0,32596900.2008871,0.5387404464,60500580.1432401,1e-04,"1_30_1",1,30,1,59,16,NA,NA,NA,NA,NA,NA,NA
"816","holiday",0.00778239668479751,-801.301961776106,-2.15537849836831e-06,-17.419607864698,-7.21234596883608e-06,-801.301961776106,-2.15537849836831e-06,-17.419607864698,-7.21234596883608e-06,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0042417790874042,NA,NA,0.173703303294465,NA,NA,0.173703303294465,0.429841890721308,0,32596900.2008871,0.5387404464,60500580.1432401,1e-04,"1_30_1",1,30,1,59,16,NA,NA,NA,NA,NA,NA,NA
"817","cpi",2049.35363779368,41824547.6632428,0.112501572487754,268106.074764377,0.11100558534765,41824547.6632428,0.112501572487754,268106.074764377,0.11100558534765,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0042417790874042,NA,NA,0.173703303294465,NA,NA,0.173703303294465,0.429841890721308,0,32596900.2008871,0.5387404464,60500580.1432401,1e-04,"1_30_1",1,30,1,59,16,NA,NA,NA,NA,NA,NA,NA
